Epoch: 1/200, Duration: 10.746s, Train Loss: 5.3342, Test Loss: 0.8446
Epoch: 18/100, Duration: 6.619s, Train Loss: 0.7779, Test Loss: 0.4835
Epoch: 19/100, Duration: 6.861s, Train Loss: 0.7828, Test Loss: 0.5212
Epoch: 20/100, Duration: 6.222s, Train Loss: 0.7901, Test Loss: 0.4978
Epoch: 21/100, Duration: 6.685s, Train Loss: 0.7884, Test Loss: 0.5155
Epoch: 22/100, Duration: 6.366s, Train Loss: 0.7841, Test Loss: 0.4713
Epoch: 23/100, Duration: 6.285s, Train Loss: 0.7615, Test Loss: 0.4541
Epoch: 24/100, Duration: 6.748s, Train Loss: 0.7660, Test Loss: 0.5400
Epoch: 25/100, Duration: 6.116s, Train Loss: 0.7768, Test Loss: 0.4975
Epoch: 26/100, Duration: 6.261s, Train Loss: 0.8004, Test Loss: 0.5169
Epoch: 27/100, Duration: 6.359s, Train Loss: 0.7834, Test Loss: 0.5029
Epoch: 28/100, Duration: 6.331s, Train Loss: 0.7685, Test Loss: 0.5181
Epoch: 29/100, Duration: 6.052s, Train Loss: 0.7733, Test Loss: 0.5048
Epoch: 30/100, Duration: 6.061s, Train Loss: 0.7648, Test Loss: 0.4962
Epoch: 31/100, Duration: 6.453s, Train Loss: 0.7587, Test Loss: 0.5041
Epoch: 32/100, Duration: 6.431s, Train Loss: 0.7571, Test Loss: 0.5187
Epoch: 33/100, Duration: 6.192s, Train Loss: 0.7502, Test Loss: 0.4985
Epoch: 34/100, Duration: 6.000s, Train Loss: 0.7546, Test Loss: 0.5203
Epoch: 35/100, Duration: 6.215s, Train Loss: 0.7462, Test Loss: 0.4855
Epoch: 36/100, Duration: 6.627s, Train Loss: 0.7362, Test Loss: 0.4766
Epoch: 37/100, Duration: 6.372s, Train Loss: 0.7218, Test Loss: 0.4705
Epoch: 38/100, Duration: 6.299s, Train Loss: 0.7149, Test Loss: 0.4622
Epoch: 39/100, Duration: 6.196s, Train Loss: 0.7018, Test Loss: 0.4804
Epoch: 40/100, Duration: 6.106s, Train Loss: 0.7036, Test Loss: 0.4416
Epoch: 41/100, Duration: 6.599s, Train Loss: 0.6939, Test Loss: 0.4659
Epoch: 42/100, Duration: 6.641s, Train Loss: 0.7024, Test Loss: 0.5025
Epoch: 43/100, Duration: 7.288s, Train Loss: 0.7086, Test Loss: 0.4766
Epoch: 44/100, Duration: 6.904s, Train Loss: 0.6938, Test Loss: 0.4384
Epoch: 45/100, Duration: 6.643s, Train Loss: 0.6669, Test Loss: 0.4201
Epoch: 46/100, Duration: 7.418s, Train Loss: 0.6514, Test Loss: 0.4063
Epoch: 47/100, Duration: 6.337s, Train Loss: 0.6518, Test Loss: 0.4039
Epoch: 48/100, Duration: 6.893s, Train Loss: 0.6470, Test Loss: 0.4117
Epoch: 49/100, Duration: 6.210s, Train Loss: 0.6586, Test Loss: 0.4452
Epoch: 50/100, Duration: 6.557s, Train Loss: 0.6880, Test Loss: 0.4687
Epoch: 51/100, Duration: 6.787s, Train Loss: 0.7072, Test Loss: 0.4796
Epoch: 52/100, Duration: 6.318s, Train Loss: 0.7241, Test Loss: 0.4926
Epoch: 53/100, Duration: 6.408s, Train Loss: 0.7101, Test Loss: 0.4618
Epoch: 54/100, Duration: 6.693s, Train Loss: 0.6992, Test Loss: 0.4688
Epoch: 55/100, Duration: 6.230s, Train Loss: 0.6840, Test Loss: 0.4643
Epoch: 56/100, Duration: 6.372s, Train Loss: 0.6956, Test Loss: 0.4776
Epoch: 57/100, Duration: 6.258s, Train Loss: 0.6944, Test Loss: 0.4828
Epoch: 58/100, Duration: 6.646s, Train Loss: 0.7000, Test Loss: 0.4814
Epoch: 59/100, Duration: 6.276s, Train Loss: 0.7101, Test Loss: 0.4953
Epoch: 60/100, Duration: 6.245s, Train Loss: 0.6923, Test Loss: 0.4732
Epoch: 61/100, Duration: 6.318s, Train Loss: 0.6894, Test Loss: 0.4579
Epoch: 62/100, Duration: 6.141s, Train Loss: 0.6810, Test Loss: 0.4613
Epoch: 63/100, Duration: 6.513s, Train Loss: 0.6711, Test Loss: 0.4645
Epoch: 64/100, Duration: 6.342s, Train Loss: 0.6649, Test Loss: 0.4552
Epoch: 65/100, Duration: 6.270s, Train Loss: 0.6524, Test Loss: 0.4369
Epoch: 66/100, Duration: 5.715s, Train Loss: 0.6497, Test Loss: 0.4488
Epoch: 67/100, Duration: 6.164s, Train Loss: 0.6566, Test Loss: 0.4585
Epoch: 68/100, Duration: 6.493s, Train Loss: 0.6693, Test Loss: 0.4767
Epoch: 69/100, Duration: 5.948s, Train Loss: 0.6907, Test Loss: 0.5322
Epoch: 70/100, Duration: 5.937s, Train Loss: 0.7353, Test Loss: 0.5406
Epoch: 71/100, Duration: 5.865s, Train Loss: 0.7675, Test Loss: 0.5795
Epoch: 72/100, Duration: 5.849s, Train Loss: 0.7503, Test Loss: 0.4940
Epoch: 73/100, Duration: 6.002s, Train Loss: 0.6883, Test Loss: 0.4794
Epoch: 74/100, Duration: 6.325s, Train Loss: 0.6865, Test Loss: 0.4696
Epoch: 75/100, Duration: 6.789s, Train Loss: 0.6937, Test Loss: 0.4967
Epoch: 76/100, Duration: 6.312s, Train Loss: 0.6761, Test Loss: 0.4623
Epoch: 77/100, Duration: 6.003s, Train Loss: 0.6522, Test Loss: 0.4412
Epoch: 78/100, Duration: 6.416s, Train Loss: 0.6488, Test Loss: 0.4403
Epoch: 79/100, Duration: 6.541s, Train Loss: 0.6417, Test Loss: 0.4269
Epoch: 80/100, Duration: 6.278s, Train Loss: 0.6411, Test Loss: 0.4425
Epoch: 81/100, Duration: 6.101s, Train Loss: 0.6338, Test Loss: 0.4279
Epoch: 82/100, Duration: 6.221s, Train Loss: 0.6113, Test Loss: 0.3897
Epoch: 83/100, Duration: 5.860s, Train Loss: 0.5767, Test Loss: 0.3851
Epoch: 84/100, Duration: 6.086s, Train Loss: 0.5981, Test Loss: 0.4186
Epoch: 85/100, Duration: 6.021s, Train Loss: 0.6214, Test Loss: 0.4304
Epoch: 86/100, Duration: 6.060s, Train Loss: 0.6233, Test Loss: 0.4211
Epoch: 87/100, Duration: 6.031s, Train Loss: 0.6159, Test Loss: 0.4131
Epoch: 88/100, Duration: 6.289s, Train Loss: 0.6110, Test Loss: 0.4221
Epoch: 89/100, Duration: 6.142s, Train Loss: 0.6146, Test Loss: 0.4197
Epoch: 90/100, Duration: 5.984s, Train Loss: 0.6220, Test Loss: 0.4362
Epoch: 91/100, Duration: 5.675s, Train Loss: 0.6528, Test Loss: 0.4720
Epoch: 92/100, Duration: 5.609s, Train Loss: 0.6750, Test Loss: 0.5034
Epoch: 93/100, Duration: 6.024s, Train Loss: 0.7290, Test Loss: 0.5547
Epoch: 94/100, Duration: 6.245s, Train Loss: 0.7351, Test Loss: 0.5465
Epoch: 95/100, Duration: 6.721s, Train Loss: 0.7315, Test Loss: 0.5359
Epoch: 96/100, Duration: 5.925s, Train Loss: 0.7294, Test Loss: 0.5423
Epoch: 97/100, Duration: 5.874s, Train Loss: 0.7406, Test Loss: 0.5750
Epoch: 98/100, Duration: 5.935s, Train Loss: 0.7655, Test Loss: 0.5789
Epoch: 99/100, Duration: 6.353s, Train Loss: 0.7574, Test Loss: 0.5952
Epoch: 100/100, Duration: 6.069s, Train Loss: 0.7847, Test Loss: 0.5678
Epoch: 1/100, Duration: 4.176s, Train Loss: 1.1879, Test Loss: 0.4226
Epoch: 2/100, Duration: 3.983s, Train Loss: 0.6019, Test Loss: 0.3911
Epoch: 3/100, Duration: 4.276s, Train Loss: 0.5355, Test Loss: 0.3611
Epoch: 4/100, Duration: 4.778s, Train Loss: 0.5121, Test Loss: 0.3359
Epoch: 5/100, Duration: 4.414s, Train Loss: 0.4740, Test Loss: 0.2781
Epoch: 6/100, Duration: 4.091s, Train Loss: 0.4356, Test Loss: 0.2773
Epoch: 7/100, Duration: 4.542s, Train Loss: 0.4179, Test Loss: 0.2553
Epoch: 8/100, Duration: 4.728s, Train Loss: 0.4065, Test Loss: 0.2612
Epoch: 9/100, Duration: 4.216s, Train Loss: 0.3997, Test Loss: 0.2567
Epoch: 10/100, Duration: 4.255s, Train Loss: 0.3898, Test Loss: 0.2704
Epoch: 11/100, Duration: 4.357s, Train Loss: 0.3916, Test Loss: 0.2650
Epoch: 12/100, Duration: 4.216s, Train Loss: 0.3860, Test Loss: 0.2551
Epoch: 13/100, Duration: 4.091s, Train Loss: 0.3942, Test Loss: 0.2798
Epoch: 14/100, Duration: 3.983s, Train Loss: 0.4011, Test Loss: 0.2712
Epoch: 15/100, Duration: 4.042s, Train Loss: 0.4087, Test Loss: 0.2679
Epoch: 16/100, Duration: 3.922s, Train Loss: 0.3876, Test Loss: 0.2594
Epoch: 17/100, Duration: 3.910s, Train Loss: 0.3763, Test Loss: 0.2549
Epoch: 18/100, Duration: 3.890s, Train Loss: 0.3741, Test Loss: 0.2670
Epoch: 19/100, Duration: 3.944s, Train Loss: 0.3745, Test Loss: 0.2472
Epoch: 20/100, Duration: 4.657s, Train Loss: 0.3658, Test Loss: 0.2463
Epoch: 21/100, Duration: 4.350s, Train Loss: 0.3483, Test Loss: 0.2294
Epoch: 22/100, Duration: 4.030s, Train Loss: 0.3396, Test Loss: 0.2242
Epoch: 23/100, Duration: 3.964s, Train Loss: 0.3380, Test Loss: 0.2269
Epoch: 24/100, Duration: 4.263s, Train Loss: 0.3370, Test Loss: 0.2303
Epoch: 25/100, Duration: 4.162s, Train Loss: 0.3389, Test Loss: 0.2296
Epoch: 26/100, Duration: 4.122s, Train Loss: 0.3311, Test Loss: 0.2262
Epoch: 27/100, Duration: 3.964s, Train Loss: 0.3252, Test Loss: 0.2122
Epoch: 28/100, Duration: 4.133s, Train Loss: 0.3176, Test Loss: 0.2228
Epoch: 29/100, Duration: 4.197s, Train Loss: 0.3085, Test Loss: 0.2118
Epoch: 30/100, Duration: 4.176s, Train Loss: 0.3032, Test Loss: 0.2004
Epoch: 31/100, Duration: 4.116s, Train Loss: 0.3028, Test Loss: 0.2093
Epoch: 32/100, Duration: 4.368s, Train Loss: 0.3030, Test Loss: 0.2062
Epoch: 33/100, Duration: 4.264s, Train Loss: 0.3113, Test Loss: 0.2232
Epoch: 34/100, Duration: 4.344s, Train Loss: 0.3281, Test Loss: 0.2361
Epoch: 35/100, Duration: 5.305s, Train Loss: 0.3265, Test Loss: 0.2188
Epoch: 36/100, Duration: 4.018s, Train Loss: 0.3209, Test Loss: 0.2219
Epoch: 37/100, Duration: 4.203s, Train Loss: 0.3260, Test Loss: 0.2503
Epoch: 38/100, Duration: 5.045s, Train Loss: 0.3348, Test Loss: 0.2457
Epoch: 39/100, Duration: 4.821s, Train Loss: 0.3373, Test Loss: 0.2459
Epoch: 40/100, Duration: 4.057s, Train Loss: 0.3378, Test Loss: 0.2461
Epoch: 41/100, Duration: 4.275s, Train Loss: 0.3401, Test Loss: 0.2419
Epoch: 42/100, Duration: 4.440s, Train Loss: 0.3391, Test Loss: 0.2473
Epoch: 43/100, Duration: 4.096s, Train Loss: 0.3398, Test Loss: 0.2486
Epoch: 44/100, Duration: 3.887s, Train Loss: 0.3367, Test Loss: 0.2548
Epoch: 45/100, Duration: 3.979s, Train Loss: 0.3309, Test Loss: 0.2279
Epoch: 46/100, Duration: 5.243s, Train Loss: 0.3284, Test Loss: 0.2386
Epoch: 47/100, Duration: 4.264s, Train Loss: 0.3258, Test Loss: 0.2213
Epoch: 48/100, Duration: 4.762s, Train Loss: 0.3231, Test Loss: 0.2151
Epoch: 49/100, Duration: 4.831s, Train Loss: 0.3174, Test Loss: 0.2281
Epoch: 50/100, Duration: 4.204s, Train Loss: 0.3101, Test Loss: 0.2162
Epoch: 51/100, Duration: 5.750s, Train Loss: 0.3106, Test Loss: 0.2232
Epoch: 52/100, Duration: 4.876s, Train Loss: 0.3067, Test Loss: 0.2267
Epoch: 53/100, Duration: 4.480s, Train Loss: 0.3031, Test Loss: 0.2184
Epoch: 54/100, Duration: 4.263s, Train Loss: 0.3052, Test Loss: 0.2229
Epoch: 55/100, Duration: 4.993s, Train Loss: 0.3036, Test Loss: 0.2222
Epoch: 56/100, Duration: 4.716s, Train Loss: 0.3016, Test Loss: 0.2233
Epoch: 57/100, Duration: 4.327s, Train Loss: 0.2978, Test Loss: 0.2240
Epoch: 58/100, Duration: 4.475s, Train Loss: 0.2950, Test Loss: 0.2158
Epoch: 59/100, Duration: 4.542s, Train Loss: 0.2955, Test Loss: 0.2054
Epoch: 60/100, Duration: 4.929s, Train Loss: 0.2886, Test Loss: 0.1949
Epoch: 61/100, Duration: 4.224s, Train Loss: 0.2862, Test Loss: 0.2096
Epoch: 62/100, Duration: 4.874s, Train Loss: 0.2871, Test Loss: 0.2085
Epoch: 63/100, Duration: 4.168s, Train Loss: 0.2792, Test Loss: 0.2077
Epoch: 64/100, Duration: 5.461s, Train Loss: 0.2790, Test Loss: 0.1908
Epoch: 65/100, Duration: 4.168s, Train Loss: 0.2747, Test Loss: 0.2078
Epoch: 66/100, Duration: 4.542s, Train Loss: 0.2707, Test Loss: 0.1877
Epoch: 67/100, Duration: 5.346s, Train Loss: 0.2679, Test Loss: 0.1953
Epoch: 68/100, Duration: 5.118s, Train Loss: 0.2598, Test Loss: 0.1664
Epoch: 69/100, Duration: 5.426s, Train Loss: 0.2545, Test Loss: 0.1743
Epoch: 70/100, Duration: 4.745s, Train Loss: 0.2485, Test Loss: 0.1694
Epoch: 71/100, Duration: 4.395s, Train Loss: 0.2457, Test Loss: 0.1747
Epoch: 72/100, Duration: 5.096s, Train Loss: 0.2472, Test Loss: 0.1711
Epoch: 73/100, Duration: 4.495s, Train Loss: 0.2421, Test Loss: 0.1559
Epoch: 74/100, Duration: 4.467s, Train Loss: 0.2417, Test Loss: 0.1686
Epoch: 75/100, Duration: 4.129s, Train Loss: 0.2421, Test Loss: 0.1706
Epoch: 76/100, Duration: 4.956s, Train Loss: 0.2356, Test Loss: 0.1456
Epoch: 77/100, Duration: 4.243s, Train Loss: 0.2312, Test Loss: 0.1516
Epoch: 78/100, Duration: 4.453s, Train Loss: 0.2299, Test Loss: 0.1599
Epoch: 79/100, Duration: 4.171s, Train Loss: 0.2247, Test Loss: 0.1494
Epoch: 80/100, Duration: 4.275s, Train Loss: 0.2253, Test Loss: 0.1615
Epoch: 81/100, Duration: 3.930s, Train Loss: 0.2200, Test Loss: 0.1533
Epoch: 82/100, Duration: 4.340s, Train Loss: 0.2161, Test Loss: 0.1519
Epoch: 83/100, Duration: 4.012s, Train Loss: 0.2148, Test Loss: 0.1424
Epoch: 84/100, Duration: 4.255s, Train Loss: 0.2133, Test Loss: 0.1460
Epoch: 85/100, Duration: 4.419s, Train Loss: 0.2103, Test Loss: 0.1490
Epoch: 86/100, Duration: 4.528s, Train Loss: 0.2070, Test Loss: 0.1336
Epoch: 87/100, Duration: 4.791s, Train Loss: 0.2071, Test Loss: 0.1422
Epoch: 88/100, Duration: 4.871s, Train Loss: 0.2052, Test Loss: 0.1337
Epoch: 89/100, Duration: 4.493s, Train Loss: 0.2020, Test Loss: 0.1319
Epoch: 90/100, Duration: 4.660s, Train Loss: 0.2012, Test Loss: 0.1333
Epoch: 91/100, Duration: 4.888s, Train Loss: 0.2001, Test Loss: 0.1335
Epoch: 92/100, Duration: 5.114s, Train Loss: 0.1998, Test Loss: 0.1328
Epoch: 93/100, Duration: 5.791s, Train Loss: 0.2048, Test Loss: 0.1281
Epoch: 94/100, Duration: 5.559s, Train Loss: 0.2066, Test Loss: 0.1421
Epoch: 95/100, Duration: 5.619s, Train Loss: 0.2078, Test Loss: 0.1436
Epoch: 96/100, Duration: 5.156s, Train Loss: 0.2070, Test Loss: 0.1483
Epoch: 97/100, Duration: 4.965s, Train Loss: 0.2066, Test Loss: 0.1446
Epoch: 98/100, Duration: 5.086s, Train Loss: 0.2095, Test Loss: 0.1404
Epoch: 99/100, Duration: 5.040s, Train Loss: 0.2126, Test Loss: 0.1516
Epoch: 100/100, Duration: 5.768s, Train Loss: 0.2152, Test Loss: 0.1494
Epoch: 1/100, Duration: 4.231s, Train Loss: 18.4001, Test Loss: 2.5696
Epoch: 2/100, Duration: 4.530s, Train Loss: 11.8513, Test Loss: 2.2748
Epoch: 3/100, Duration: 4.324s, Train Loss: 11.1196, Test Loss: 2.1469
Epoch: 4/100, Duration: 4.737s, Train Loss: 11.6786, Test Loss: 2.7544
Epoch: 5/100, Duration: 4.239s, Train Loss: 11.2668, Test Loss: 2.8596
Epoch: 6/100, Duration: 4.375s, Train Loss: 10.4026, Test Loss: 2.5849
Epoch: 7/100, Duration: 4.137s, Train Loss: 9.4956, Test Loss: 2.3566
Epoch: 8/100, Duration: 4.009s, Train Loss: 8.9877, Test Loss: 2.1145
Epoch: 9/100, Duration: 4.410s, Train Loss: 8.7835, Test Loss: 2.0510
Epoch: 10/100, Duration: 4.278s, Train Loss: 8.6808, Test Loss: 2.4099
Epoch: 11/100, Duration: 4.462s, Train Loss: 9.1963, Test Loss: 2.2888
Epoch: 12/100, Duration: 4.565s, Train Loss: 8.0107, Test Loss: 1.6765
Epoch: 13/100, Duration: 4.900s, Train Loss: 8.1852, Test Loss: 2.4069
Epoch: 14/100, Duration: 4.523s, Train Loss: 7.8019, Test Loss: 1.8871
Epoch: 15/100, Duration: 4.207s, Train Loss: 7.6775, Test Loss: 1.4730
Epoch: 16/100, Duration: 4.412s, Train Loss: 7.3995, Test Loss: 1.6177
Epoch: 17/100, Duration: 4.077s, Train Loss: 7.2158, Test Loss: 1.8409
Epoch: 18/100, Duration: 4.361s, Train Loss: 7.5398, Test Loss: 2.2847
Epoch: 19/100, Duration: 4.277s, Train Loss: 7.7779, Test Loss: 2.7520
Epoch: 20/100, Duration: 4.487s, Train Loss: 7.7443, Test Loss: 2.6606
Epoch: 21/100, Duration: 4.062s, Train Loss: 7.1998, Test Loss: 2.2901
Epoch: 22/100, Duration: 4.296s, Train Loss: 7.4246, Test Loss: 2.4585
Epoch: 23/100, Duration: 4.049s, Train Loss: 7.5849, Test Loss: 2.2033
Epoch: 24/100, Duration: 4.761s, Train Loss: 7.2009, Test Loss: 2.2512
Epoch: 25/100, Duration: 4.090s, Train Loss: 7.7179, Test Loss: 2.6686
Epoch: 26/100, Duration: 4.361s, Train Loss: 7.6170, Test Loss: 2.4704
Epoch: 27/100, Duration: 4.239s, Train Loss: 7.3835, Test Loss: 2.4238
Epoch: 28/100, Duration: 4.609s, Train Loss: 7.1386, Test Loss: 2.4031
Epoch: 29/100, Duration: 4.321s, Train Loss: 7.7304, Test Loss: 3.7165
Epoch: 30/100, Duration: 4.080s, Train Loss: 8.4588, Test Loss: 3.5990
Epoch: 31/100, Duration: 4.458s, Train Loss: 7.5223, Test Loss: 2.7952
Epoch: 32/100, Duration: 4.328s, Train Loss: 6.9480, Test Loss: 2.1381
Epoch: 33/100, Duration: 4.590s, Train Loss: 6.5511, Test Loss: 1.9783
Epoch: 34/100, Duration: 4.568s, Train Loss: 7.0629, Test Loss: 2.4944
Epoch: 35/100, Duration: 3.999s, Train Loss: 7.5102, Test Loss: 3.0474
Epoch: 36/100, Duration: 4.552s, Train Loss: 6.8639, Test Loss: 2.3908
Epoch: 37/100, Duration: 5.629s, Train Loss: 6.5083, Test Loss: 2.2190
Epoch: 38/100, Duration: 4.389s, Train Loss: 6.0879, Test Loss: 1.7951
Epoch: 39/100, Duration: 4.843s, Train Loss: 5.7822, Test Loss: 1.7028
Epoch: 40/100, Duration: 4.084s, Train Loss: 5.6011, Test Loss: 2.4192
Epoch: 41/100, Duration: 4.211s, Train Loss: 5.9050, Test Loss: 1.6995
Epoch: 42/100, Duration: 4.707s, Train Loss: 5.4019, Test Loss: 1.9681
Epoch: 43/100, Duration: 4.459s, Train Loss: 5.7769, Test Loss: 1.7212
Epoch: 44/100, Duration: 4.450s, Train Loss: 5.3782, Test Loss: 2.0175
Epoch: 45/100, Duration: 3.880s, Train Loss: 5.4186, Test Loss: 1.8359
Epoch: 46/100, Duration: 4.584s, Train Loss: 5.2547, Test Loss: 2.0641
Epoch: 47/100, Duration: 4.569s, Train Loss: 5.7422, Test Loss: 2.1171
Epoch: 48/100, Duration: 4.905s, Train Loss: 5.4266, Test Loss: 2.2312
Epoch: 49/100, Duration: 4.921s, Train Loss: 5.1918, Test Loss: 2.1409
Epoch: 50/100, Duration: 5.014s, Train Loss: 5.2806, Test Loss: 1.9750
Epoch: 51/100, Duration: 4.519s, Train Loss: 5.0429, Test Loss: 2.0271
Epoch: 52/100, Duration: 4.513s, Train Loss: 4.9254, Test Loss: 1.8231
Epoch: 53/100, Duration: 4.398s, Train Loss: 4.8813, Test Loss: 1.7131
Epoch: 54/100, Duration: 4.306s, Train Loss: 5.1962, Test Loss: 1.9153
Epoch: 55/100, Duration: 4.972s, Train Loss: 4.8817, Test Loss: 1.7783
Epoch: 56/100, Duration: 5.001s, Train Loss: 4.8099, Test Loss: 1.7577
Epoch: 57/100, Duration: 4.484s, Train Loss: 4.8455, Test Loss: 2.0091
Epoch: 58/100, Duration: 4.153s, Train Loss: 4.7705, Test Loss: 1.8934
Epoch: 59/100, Duration: 4.263s, Train Loss: 5.0038, Test Loss: 1.6806
Epoch: 60/100, Duration: 4.488s, Train Loss: 4.9179, Test Loss: 1.7518
Epoch: 61/100, Duration: 5.170s, Train Loss: 5.1380, Test Loss: 1.8283
Epoch: 62/100, Duration: 4.452s, Train Loss: 4.7042, Test Loss: 1.5939
Epoch: 63/100, Duration: 5.239s, Train Loss: 4.8267, Test Loss: 1.8204
Epoch: 64/100, Duration: 5.031s, Train Loss: 4.8613, Test Loss: 1.7556
Epoch: 65/100, Duration: 5.246s, Train Loss: 4.9895, Test Loss: 1.7222
Epoch: 66/100, Duration: 4.851s, Train Loss: 4.9577, Test Loss: 1.8697
Epoch: 67/100, Duration: 4.653s, Train Loss: 5.1080, Test Loss: 2.4366
Epoch: 68/100, Duration: 4.216s, Train Loss: 5.0117, Test Loss: 1.9855
Epoch: 69/100, Duration: 5.697s, Train Loss: 4.7679, Test Loss: 2.0159
Epoch: 70/100, Duration: 4.609s, Train Loss: 4.7156, Test Loss: 2.1685
Epoch: 71/100, Duration: 4.171s, Train Loss: 4.8348, Test Loss: 2.1646
Epoch: 72/100, Duration: 4.739s, Train Loss: 5.9079, Test Loss: 2.8433
Epoch: 73/100, Duration: 5.020s, Train Loss: 5.5034, Test Loss: 2.4399
Epoch: 74/100, Duration: 5.156s, Train Loss: 5.2089, Test Loss: 2.6320
Epoch: 75/100, Duration: 4.398s, Train Loss: 5.4153, Test Loss: 2.8116
Epoch: 76/100, Duration: 5.276s, Train Loss: 6.0159, Test Loss: 2.5360
Epoch: 77/100, Duration: 4.416s, Train Loss: 5.4551, Test Loss: 2.9241
Epoch: 78/100, Duration: 4.395s, Train Loss: 5.7399, Test Loss: 2.3795
Epoch: 79/100, Duration: 4.564s, Train Loss: 5.2853, Test Loss: 2.4469
Epoch: 80/100, Duration: 4.101s, Train Loss: 5.7169, Test Loss: 2.3062
Epoch: 81/100, Duration: 5.474s, Train Loss: 6.2378, Test Loss: 2.6872
Epoch: 82/100, Duration: 4.410s, Train Loss: 7.0183, Test Loss: 3.2572
Epoch: 83/100, Duration: 4.650s, Train Loss: 6.8596, Test Loss: 3.2800
Epoch: 84/100, Duration: 4.937s, Train Loss: 6.3536, Test Loss: 2.7892
Epoch: 85/100, Duration: 4.272s, Train Loss: 5.9012, Test Loss: 2.3021
Epoch: 86/100, Duration: 5.701s, Train Loss: 5.6551, Test Loss: 2.5524
Epoch: 87/100, Duration: 5.383s, Train Loss: 6.2719, Test Loss: 2.5725
Epoch: 88/100, Duration: 4.780s, Train Loss: 6.1564, Test Loss: 2.6874
Epoch: 89/100, Duration: 4.187s, Train Loss: 6.3991, Test Loss: 2.9016
Epoch: 90/100, Duration: 4.576s, Train Loss: 6.2367, Test Loss: 2.7883
Epoch: 91/100, Duration: 4.411s, Train Loss: 5.9590, Test Loss: 2.5680
Epoch: 92/100, Duration: 4.552s, Train Loss: 5.7441, Test Loss: 2.1043
Epoch: 93/100, Duration: 4.894s, Train Loss: 5.2435, Test Loss: 2.2100
Epoch: 94/100, Duration: 4.880s, Train Loss: 4.7802, Test Loss: 2.0020
Epoch: 95/100, Duration: 4.219s, Train Loss: 5.0015, Test Loss: 1.9136
Epoch: 96/100, Duration: 4.679s, Train Loss: 4.5596, Test Loss: 1.7893
Epoch: 97/100, Duration: 4.253s, Train Loss: 4.4346, Test Loss: 1.6156
Epoch: 98/100, Duration: 4.163s, Train Loss: 4.2995, Test Loss: 1.6452
Epoch: 99/100, Duration: 4.507s, Train Loss: 4.2574, Test Loss: 1.6733
Epoch: 100/100, Duration: 4.631s, Train Loss: 4.5761, Test Loss: 1.7245
Epoch: 1/300, Duration: 4.769s, Train Loss: 14.9215, Test Loss: 0.7267
Epoch: 2/300, Duration: 4.698s, Train Loss: 7.2028, Test Loss: 0.4087
Epoch: 3/300, Duration: 5.587s, Train Loss: 4.5120, Test Loss: 0.4502
Epoch: 4/300, Duration: 5.250s, Train Loss: 3.4980, Test Loss: 0.4782
Epoch: 5/300, Duration: 5.063s, Train Loss: 3.2123, Test Loss: 0.4971
Epoch: 6/300, Duration: 5.091s, Train Loss: 3.0698, Test Loss: 0.4080
Epoch: 7/300, Duration: 5.385s, Train Loss: 2.9561, Test Loss: 0.4141
Epoch: 8/300, Duration: 5.355s, Train Loss: 2.8486, Test Loss: 0.4022
Epoch: 9/300, Duration: 4.973s, Train Loss: 2.7682, Test Loss: 0.4002
Epoch: 10/300, Duration: 4.942s, Train Loss: 2.7445, Test Loss: 0.3606
Epoch: 11/300, Duration: 4.121s, Train Loss: 2.6380, Test Loss: 0.3328
Epoch: 12/300, Duration: 5.937s, Train Loss: 2.5934, Test Loss: 0.3831
Epoch: 13/300, Duration: 5.270s, Train Loss: 2.5867, Test Loss: 0.4098
Epoch: 14/300, Duration: 5.834s, Train Loss: 2.6281, Test Loss: 0.4289
Epoch: 15/300, Duration: 5.733s, Train Loss: 2.5815, Test Loss: 0.3910
Epoch: 16/300, Duration: 4.247s, Train Loss: 2.4859, Test Loss: 0.3556
Epoch: 17/300, Duration: 6.119s, Train Loss: 2.4296, Test Loss: 0.3474
Epoch: 18/300, Duration: 4.890s, Train Loss: 2.4020, Test Loss: 0.3396
Epoch: 19/300, Duration: 4.485s, Train Loss: 2.3767, Test Loss: 0.3376
Epoch: 20/300, Duration: 4.499s, Train Loss: 2.3530, Test Loss: 0.3408
Epoch: 21/300, Duration: 4.394s, Train Loss: 2.3414, Test Loss: 0.3381
Epoch: 22/300, Duration: 4.795s, Train Loss: 2.3241, Test Loss: 0.3489
Epoch: 23/300, Duration: 4.254s, Train Loss: 2.3110, Test Loss: 0.3707
Epoch: 24/300, Duration: 4.711s, Train Loss: 2.3080, Test Loss: 0.3665
Epoch: 25/300, Duration: 4.302s, Train Loss: 2.2750, Test Loss: 0.3458
Epoch: 26/300, Duration: 5.124s, Train Loss: 2.2615, Test Loss: 0.3457
Epoch: 27/300, Duration: 4.856s, Train Loss: 2.2608, Test Loss: 0.3600
Epoch: 28/300, Duration: 5.084s, Train Loss: 2.2575, Test Loss: 0.3556
Epoch: 29/300, Duration: 4.784s, Train Loss: 2.2656, Test Loss: 0.3648
Epoch: 30/300, Duration: 4.105s, Train Loss: 2.2435, Test Loss: 0.3568
Epoch: 31/300, Duration: 4.325s, Train Loss: 2.2745, Test Loss: 0.3651
Epoch: 32/300, Duration: 4.458s, Train Loss: 2.2752, Test Loss: 0.3760
Epoch: 33/300, Duration: 4.686s, Train Loss: 2.2670, Test Loss: 0.3776
